ID;edad;trabajo;estado_civil;educacion;deuda;saldo;vivienda;prestamo;tipo_contacto;duracion;fecha_contacto;campaign;tiempo_transcurrido;contactos_anteriores;resultado_campanas_anteriores;target
279;33;blue-collar;divorciado;secundaria/superiores;no;865;si;no;movil;158;18-may-2021;2;-1;0;;no
280;33;blue-collar;casado;secundaria/superiores;no;3514;si;no;movil;214;20-nov-2021;2;184;2;sin_exito;no
281;49;blue-collar;divorciado;priamaria;no;380;si;no;;349;14-may-2021;2;-1;0;;no
282;53;blue-collar;casado;secundaria/superiores;no;248;si;no;fijo;193;11-may-2021;2;-1;0;;no
283;47;services;soltero;secundaria/superiores;no;591;no;no;movil;397;29-jul-2021;1;-1;0;;no
284;36;services;casado;secundaria/superiores;no;380;si;no;;26;20-may-2021;1;-1;0;;no
285;38;technician;casado;secundaria/superiores;no;175;si;no;;264;30-may-2021;1;-1;0;;no
286;59;blue-collar;casado;secundaria/superiores;no;410;si;no;movil;136;2-feb-2021;1;-1;0;;no
287;33;management;soltero;universitarios;no;3770;no;no;movil;757;28-jan-2021;2;-1;0;;no
288;46;admin.;divorciado;secundaria/superiores;no;1342;si;no;movil;135;4-feb-2021;1;-1;0;;no
289;54;blue-collar;soltero;priamaria;no;-119;si;no;movil;261;13-may-2021;1;-1;0;;no
290;51;services;casado;secundaria/superiores;no;53;si;no;;140;26-may-2021;2;-1;0;;no
291;52;management;casado;universitarios;no;732;no;no;fijo;48;4-feb-2021;1;-1;0;;no
292;43;management;divorciado;universitarios;no;3327;no;no;fijo;146;28-aug-2021;19;-1;0;;no
293;55;technician;casado;secundaria/superiores;no;77;si;no;;364;23-jun-2021;2;-1;0;;no
294;45;blue-collar;casado;priamaria;no;85;si;no;;162;8-may-2021;1;-1;0;;no
295;38;admin.;casado;secundaria/superiores;no;384;no;no;movil;387;3-feb-2021;1;-1;0;;no
296;27;admin.;soltero;universitarios;no;689;no;no;movil;98;26-jan-2021;1;307;1;sin_exito;no
297;64;retired;casado;secundaria/superiores;no;571;si;no;movil;1422;20-apr-2021;2;-1;0;;si
298;33;blue-collar;soltero;secundaria/superiores;no;-14;si;no;movil;223;14-may-2021;2;-1;0;;no
299;37;services;soltero;secundaria/superiores;no;1050;si;no;movil;586;3-feb-2021;3;-1;0;;no
300;38;entrepreneur;divorciado;universitarios;no;504;si;no;;68;26-may-2021;3;-1;0;;no
301;54;management;casado;universitarios;no;3;no;si;movil;443;8-jul-2021;1;-1;0;;no
302;26;blue-collar;casado;secundaria/superiores;no;246;si;no;;1143;16-may-2021;3;-1;0;;si
303;31;technician;soltero;universitarios;no;-241;si;no;movil;333;18-may-2021;2;355;1;sin_exito;no
304;51;admin.;divorciado;secundaria/superiores;no;74;si;no;movil;74;8-may-2021;2;287;2;sin_exito;no
305;27;admin.;soltero;secundaria/superiores;no;464;no;no;movil;103;10-mar-2021;1;-1;0;;no
306;57;unemployed;divorciado;secundaria/superiores;no;79;si;no;;60;1-mar-2021;1;592;2;sin_exito;no
307;35;services;casado;secundaria/superiores;no;17;si;no;movil;110;4-may-2021;4;-1;0;;no
308;52;management;casado;universitarios;no;7192;no;no;movil;1486;4-aug-2021;1;-1;0;;si
309;39;management;casado;secundaria/superiores;no;11835;si;no;movil;744;11-aug-2021;2;-1;0;;si
310;29;student;casado;universitarios;no;149;si;no;;367;26-may-2021;4;-1;0;;no
311;61;retired;casado;secundaria/superiores;no;77;no;no;movil;455;6-aug-2021;4;-1;0;;si
312;28;entrepreneur;casado;secundaria/superiores;no;422;si;no;;394;19-may-2021;2;-1;0;;no
313;35;blue-collar;casado;priamaria;no;2205;si;no;;199;30-may-2021;3;-1;0;;no
314;57;management;casado;universitarios;no;1357;si;si;movil;97;18-nov-2021;2;-1;0;;no
315;41;services;casado;priamaria;no;4903;si;no;movil;155;18-may-2021;1;180;2;sin_exito;no
316;26;admin.;casado;secundaria/superiores;no;3160;si;no;;154;27-may-2021;1;-1;0;;no
317;34;admin.;soltero;secundaria/superiores;no;88;si;no;;169;27-may-2021;2;-1;0;;no
318;51;management;casado;priamaria;no;108;no;no;movil;169;18-nov-2021;2;-1;0;;no
319;42;management;casado;universitarios;no;7;no;no;movil;582;20-aug-2021;7;-1;0;;no
320;28;admin.;soltero;secundaria/superiores;no;305;si;no;fijo;277;18-jul-2021;1;-1;0;;no
321;32;admin.;divorciado;secundaria/superiores;no;410;si;no;movil;129;14-apr-2021;1;-1;0;;no
322;40;technician;soltero;universitarios;no;431;no;no;movil;180;7-jul-2021;2;-1;0;;si
323;41;housemaid;casado;universitarios;no;783;si;no;;130;30-may-2021;2;-1;0;;no
324;36;technician;casado;secundaria/superiores;no;-342;si;no;movil;170;28-jul-2021;3;-1;0;;no
325;38;blue-collar;casado;priamaria;no;8637;si;no;;119;11-jun-2021;1;-1;0;;no
326;29;blue-collar;soltero;secundaria/superiores;no;908;si;no;;1663;20-jun-2021;1;-1;0;;si
327;37;blue-collar;casado;;no;0;si;no;movil;184;21-nov-2021;1;-1;0;;no
328;39;unemployed;divorciado;secundaria/superiores;no;507;si;no;;150;12-may-2021;7;-1;0;;no
329;36;management;soltero;universitarios;no;671;si;no;movil;161;1-sep-2021;1;457;2;sin_exito;no
330;50;services;casado;;no;1688;no;no;fijo;156;29-jul-2021;2;-1;0;;no
331;57;retired;divorciado;priamaria;no;515;si;no;;288;13-may-2021;2;-1;0;;no
332;35;admin.;casado;secundaria/superiores;no;725;si;no;movil;402;10-jul-2021;1;-1;0;;no
333;31;technician;soltero;universitarios;no;7005;no;no;movil;171;26-aug-2021;4;-1;0;;no
334;40;blue-collar;casado;priamaria;no;303;no;no;;104;30-may-2021;6;-1;0;;no
335;34;management;casado;universitarios;no;5878;no;no;movil;159;29-jan-2021;7;98;3;exito;no
336;51;housemaid;casado;secundaria/superiores;no;1270;no;no;movil;208;29-jan-2021;3;-1;0;;no
337;37;management;casado;universitarios;no;1125;si;no;;301;3-jun-2021;1;-1;0;;no
338;37;admin.;casado;secundaria/superiores;no;1193;no;no;movil;396;12-may-2021;2;-1;0;;no
339;50;blue-collar;casado;priamaria;no;-141;si;no;;61;20-jun-2021;2;-1;0;;no
340;33;admin.;soltero;secundaria/superiores;no;206;no;no;fijo;168;13-nov-2021;1;-1;0;;no
341;42;entrepreneur;casado;secundaria/superiores;no;324;si;no;movil;528;15-jul-2021;3;-1;0;;no
342;31;management;soltero;universitarios;no;363;no;no;movil;94;13-aug-2021;2;-1;0;;no
343;23;services;soltero;secundaria/superiores;no;250;si;no;movil;222;18-may-2021;1;-1;0;;no
344;45;management;casado;priamaria;no;4758;si;no;movil;632;5-may-2021;5;287;6;exito;no
345;36;management;casado;universitarios;no;4359;no;no;movil;74;31-jul-2021;6;-1;0;;no
346;49;entrepreneur;casado;secundaria/superiores;no;273;no;no;movil;58;23-jul-2021;1;-1;0;;no
347;44;unemployed;casado;secundaria/superiores;no;0;si;no;movil;699;2-feb-2021;1;272;1;sin_exito;si
348;25;services;casado;secundaria/superiores;no;10;si;no;movil;51;7-may-2021;1;294;1;sin_exito;no
349;36;management;divorciado;universitarios;no;668;si;no;movil;623;5-may-2021;1;-1;0;;no
350;24;student;soltero;secundaria/superiores;no;228;no;no;movil;154;2-jun-2021;1;-1;0;;no
351;42;blue-collar;casado;priamaria;no;244;si;no;movil;403;16-apr-2021;1;-1;0;;no
352;47;management;soltero;universitarios;no;0;no;no;;58;11-jun-2021;3;-1;0;;no
353;34;management;casado;secundaria/superiores;no;-294;si;no;;532;27-may-2021;2;-1;0;;no
354;30;management;casado;universitarios;no;1476;si;si;;199;3-jun-2021;4;-1;0;;no
355;38;blue-collar;casado;secundaria/superiores;no;422;si;no;movil;286;11-may-2021;3;-1;0;;no
356;40;housemaid;casado;priamaria;no;34;no;no;movil;115;25-aug-2021;4;-1;0;;no
357;34;management;soltero;universitarios;no;2187;si;no;movil;26;4-may-2021;5;-1;0;;no
358;47;technician;casado;secundaria/superiores;no;0;no;no;movil;203;19-aug-2021;2;-1;0;;no
359;35;technician;soltero;secundaria/superiores;no;920;si;no;movil;159;11-aug-2021;2;286;6;sin_exito;no
360;46;entrepreneur;casado;universitarios;no;120;no;no;;171;17-jun-2021;4;-1;0;;no
361;29;admin.;soltero;secundaria/superiores;no;873;no;no;movil;41;5-mar-2021;2;-1;0;;no
362;38;admin.;soltero;secundaria/superiores;no;648;si;no;movil;101;6-feb-2021;2;-1;0;;no
363;45;management;divorciado;universitarios;no;854;no;si;movil;730;8-jul-2021;1;-1;0;;si
364;50;management;casado;universitarios;no;230;no;si;movil;149;21-jul-2021;2;-1;0;;no
365;44;housemaid;casado;priamaria;no;882;no;no;fijo;187;14-aug-2021;4;-1;0;;no
366;51;unemployed;casado;secundaria/superiores;no;17418;si;no;fijo;237;30-jan-2021;2;-1;0;;no
367;26;services;casado;secundaria/superiores;no;199;no;no;movil;139;24-jul-2021;6;-1;0;;no
368;48;management;casado;universitarios;no;7825;no;no;fijo;77;21-nov-2021;5;-1;0;;no
369;37;technician;soltero;secundaria/superiores;no;18;no;no;;361;12-jun-2021;2;-1;0;;no
370;30;management;soltero;universitarios;no;4;no;no;movil;51;27-aug-2021;3;-1;0;;no
371;56;technician;divorciado;universitarios;no;401;si;no;fijo;26;20-nov-2021;1;-1;0;;no
372;44;management;divorciado;universitarios;no;3321;no;no;movil;73;13-aug-2021;3;-1;0;;no
373;32;blue-collar;casado;priamaria;no;289;si;no;;23;8-may-2021;4;-1;0;;no
374;50;entrepreneur;casado;universitarios;no;6825;no;no;movil;24;21-nov-2021;9;-1;0;;no
375;47;housemaid;divorciado;secundaria/superiores;no;80;no;no;movil;196;19-aug-2021;2;-1;0;;no
376;54;technician;casado;secundaria/superiores;no;89;si;no;movil;140;10-jul-2021;3;-1;0;;no
377;54;blue-collar;casado;priamaria;no;1849;no;no;movil;127;12-aug-2021;4;-1;0;;no
378;53;blue-collar;casado;priamaria;no;256;si;no;;202;2-jun-2021;1;-1;0;;no
379;34;services;soltero;secundaria/superiores;no;544;si;no;;257;27-may-2021;2;-1;0;;no
380;56;blue-collar;divorciado;secundaria/superiores;no;934;no;no;movil;375;29-jul-2021;2;-1;0;;no
381;40;admin.;soltero;secundaria/superiores;no;576;si;si;movil;114;20-apr-2021;3;-1;0;;no
382;36;services;divorciado;secundaria/superiores;no;543;si;no;movil;101;17-apr-2021;1;269;2;sin_exito;no
383;32;blue-collar;casado;secundaria/superiores;no;316;si;no;movil;14;9-feb-2021;4;-1;0;;no
384;45;management;casado;universitarios;no;1847;no;no;;77;16-jun-2021;5;-1;0;;no
385;34;technician;casado;universitarios;no;0;si;no;;185;20-may-2021;12;-1;0;;no
386;49;services;soltero;secundaria/superiores;no;5028;si;no;;891;12-may-2021;1;-1;0;;no
387;30;technician;soltero;universitarios;no;1289;si;no;;1697;21-may-2021;2;-1;0;;si
388;34;blue-collar;soltero;secundaria/superiores;no;213;si;no;movil;47;11-may-2021;1;343;2;sin_exito;no
389;38;management;soltero;universitarios;no;0;no;no;movil;164;24-jul-2021;1;-1;0;;no
390;47;technician;divorciado;secundaria/superiores;no;157;si;no;movil;163;25-aug-2021;8;-1;0;;no
391;47;technician;casado;secundaria/superiores;no;644;no;no;fijo;54;28-jan-2021;3;160;13;sin_exito;no
392;32;technician;soltero;universitarios;no;259;no;no;movil;407;22-jul-2021;4;-1;0;;no
393;41;blue-collar;casado;priamaria;no;246;no;no;;683;19-jun-2021;3;-1;0;;si
394;29;admin.;soltero;secundaria/superiores;no;731;no;no;movil;107;14-apr-2021;3;-1;0;;si
395;32;management;casado;universitarios;no;169;no;si;movil;119;20-aug-2021;2;-1;0;;no
396;50;management;casado;universitarios;no;85;no;si;movil;141;1-jun-2021;1;-1;0;;no
397;47;retired;casado;secundaria/superiores;no;2383;no;no;;529;9-jun-2021;1;-1;0;;no
398;47;blue-collar;casado;secundaria/superiores;no;665;no;no;movil;885;18-aug-2021;3;-1;0;;no
399;36;unemployed;soltero;universitarios;no;953;si;no;movil;169;22-may-2021;1;94;2;otro;no
400;34;services;soltero;secundaria/superiores;no;4062;si;si;movil;29;15-may-2021;1;-1;0;;no
401;37;blue-collar;soltero;secundaria/superiores;no;0;no;no;movil;228;19-nov-2021;3;-1;0;;no
402;46;blue-collar;casado;secundaria/superiores;no;0;si;no;;208;26-may-2021;2;-1;0;;no
403;47;admin.;casado;secundaria/superiores;no;1934;no;si;movil;225;14-may-2021;1;364;1;sin_exito;no
404;48;technician;casado;universitarios;no;1036;si;si;fijo;71;17-nov-2021;2;-1;0;;no
405;42;blue-collar;casado;priamaria;no;480;si;no;;288;6-jun-2021;12;-1;0;;no
406;50;blue-collar;divorciado;priamaria;no;-677;no;no;movil;387;10-jul-2021;1;-1;0;;no
407;41;management;casado;secundaria/superiores;no;3018;si;no;movil;536;17-nov-2021;2;-1;0;;no
408;36;blue-collar;casado;secundaria/superiores;no;462;no;no;movil;474;31-jul-2021;2;-1;0;;no
409;45;blue-collar;casado;priamaria;no;1558;si;no;movil;179;6-may-2021;1;-1;0;;no
410;33;technician;soltero;universitarios;no;3255;no;no;fijo;214;14-aug-2021;4;-1;0;;no
411;46;blue-collar;casado;secundaria/superiores;no;130;si;no;movil;106;14-may-2021;1;349;1;sin_exito;no
412;40;entrepreneur;casado;universitarios;no;121;si;no;movil;80;22-jul-2021;1;-1;0;;no
413;60;management;casado;secundaria/superiores;no;130;no;no;;151;6-jun-2021;1;-1;0;;no
414;38;technician;casado;secundaria/superiores;no;2220;no;no;movil;87;7-jul-2021;2;-1;0;;no
415;24;blue-collar;soltero;secundaria/superiores;no;525;si;no;movil;253;16-apr-2021;1;332;1;sin_exito;no
416;41;blue-collar;divorciado;priamaria;no;1563;si;no;;112;15-may-2021;1;-1;0;;no
417;29;blue-collar;divorciado;;no;101;si;no;movil;295;18-may-2021;2;355;4;sin_exito;no
418;40;management;divorciado;universitarios;no;96;si;no;movil;188;25-jul-2021;14;-1;0;;no
419;36;management;casado;universitarios;no;918;no;no;movil;58;28-aug-2021;8;-1;0;;no
420;37;unemployed;divorciado;secundaria/superiores;no;57;si;no;movil;99;28-jan-2021;1;-1;0;;no
421;36;blue-collar;casado;priamaria;no;49;si;no;movil;232;15-may-2021;2;365;5;otro;no
422;33;blue-collar;soltero;secundaria/superiores;no;15341;no;no;movil;335;20-apr-2021;1;334;3;sin_exito;no
423;68;retired;casado;secundaria/superiores;no;1316;no;no;fijo;92;4-mar-2021;5;-1;0;;no
424;47;housemaid;casado;priamaria;no;823;no;no;;191;19-jun-2021;3;-1;0;;no
425;59;retired;divorciado;universitarios;no;381;si;no;;422;8-may-2021;4;-1;0;;no
426;29;services;soltero;;no;196;no;no;movil;726;30-jan-2021;2;-1;0;;si
427;53;management;divorciado;priamaria;no;255;no;no;movil;126;19-nov-2021;1;-1;0;;no
428;65;retired;casado;priamaria;no;1343;no;no;fijo;468;2-feb-2021;2;-1;0;;no
429;25;self-employed;soltero;;no;1179;no;no;movil;131;24-may-2021;2;95;5;sin_exito;no
430;52;retired;casado;priamaria;no;537;no;no;;85;9-jun-2021;1;-1;0;;no
431;50;admin.;soltero;secundaria/superiores;no;26;no;si;fijo;179;24-jul-2021;4;-1;0;;no
432;46;management;casado;universitarios;no;4;no;no;movil;1206;8-aug-2021;4;-1;0;;si
433;43;admin.;casado;secundaria/superiores;no;214;si;no;fijo;421;17-apr-2021;2;324;24;sin_exito;no
434;41;management;casado;secundaria/superiores;no;3096;si;no;movil;273;24-jul-2021;6;-1;0;;no
435;26;technician;soltero;secundaria/superiores;no;124;si;no;;57;12-may-2021;8;-1;0;;no
436;55;housemaid;casado;secundaria/superiores;no;5;no;no;movil;269;11-jul-2021;2;-1;0;;no
437;56;retired;casado;secundaria/superiores;no;415;no;no;movil;158;22-aug-2021;2;-1;0;;no
438;18;student;soltero;;no;108;no;no;movil;92;9-feb-2021;1;183;1;exito;si
439;41;management;casado;universitarios;no;27696;no;no;movil;138;12-feb-2021;2;184;3;exito;si
440;48;management;casado;priamaria;no;606;no;no;movil;77;5-mar-2021;6;-1;0;;no
441;54;self-employed;casado;universitarios;no;1510;no;no;fijo;800;5-jun-2021;2;-1;0;;no
442;57;management;casado;priamaria;no;6900;no;no;movil;159;21-apr-2021;2;-1;0;;no
443;50;unknown;soltero;;no;490;no;no;;189;12-jun-2021;1;-1;0;;no
444;45;unknown;casado;universitarios;no;8564;no;no;movil;53;25-aug-2021;1;-1;0;;no
445;39;blue-collar;casado;universitarios;no;597;no;no;movil;686;16-jul-2021;6;-1;0;;si
446;43;blue-collar;casado;priamaria;no;778;si;si;;284;15-may-2021;5;-1;0;;no
447;56;management;casado;universitarios;no;15520;no;no;movil;420;18-nov-2021;1;-1;0;;no
448;50;admin.;casado;secundaria/superiores;no;10250;si;no;movil;254;7-dec-2021;3;385;2;otro;si
449;51;unknown;soltero;;no;0;no;no;;409;5-jun-2021;1;-1;0;;no
450;40;management;casado;universitarios;no;60;no;no;;172;16-jun-2021;6;-1;0;;no
451;40;services;soltero;secundaria/superiores;no;573;si;no;movil;329;14-may-2021;1;-1;0;;no
452;39;technician;soltero;universitarios;no;4660;no;no;;53;30-may-2021;2;-1;0;;no
453;36;management;soltero;universitarios;no;243;si;no;movil;160;7-may-2021;2;360;3;sin_exito;no
454;35;self-employed;casado;secundaria/superiores;no;670;no;no;movil;378;9-jul-2021;1;-1;0;;no
455;40;management;casado;universitarios;no;198;si;no;movil;214;18-may-2021;5;364;8;sin_exito;no
456;50;management;divorciado;universitarios;no;318;si;no;;788;16-may-2021;2;-1;0;;no
457;54;management;casado;priamaria;no;338;si;no;fijo;99;18-jul-2021;5;-1;0;;no
458;29;management;casado;universitarios;no;1441;si;no;movil;80;4-feb-2021;2;-1;0;;si
459;35;blue-collar;casado;priamaria;no;443;si;no;movil;185;17-apr-2021;2;316;3;otro;no
460;38;blue-collar;casado;secundaria/superiores;no;376;si;no;;1521;7-may-2021;1;-1;0;;no
461;39;admin.;divorciado;secundaria/superiores;no;32;no;si;;8;20-jun-2021;10;-1;0;;no
462;48;blue-collar;casado;secundaria/superiores;no;1230;si;no;movil;328;13-may-2021;2;182;3;exito;si
463;39;technician;casado;secundaria/superiores;no;61;no;no;movil;339;19-aug-2021;2;-1;0;;no
464;32;student;casado;secundaria/superiores;no;1694;si;no;movil;929;28-jan-2021;1;-1;0;;no
465;48;technician;casado;secundaria/superiores;no;256;si;no;;150;29-may-2021;4;-1;0;;no
466;39;technician;casado;universitarios;no;94;no;no;movil;70;7-aug-2021;2;-1;0;;no
467;37;management;soltero;universitarios;si;45;si;no;;204;7-may-2021;1;-1;0;;no
468;53;management;soltero;secundaria/superiores;no;5558;si;no;movil;81;21-nov-2021;6;189;3;sin_exito;no
469;59;retired;casado;priamaria;no;46;no;no;movil;78;14-aug-2021;2;-1;0;;no
470;37;admin.;divorciado;secundaria/superiores;no;241;si;si;movil;55;30-jul-2021;25;-1;0;;no
471;38;technician;divorciado;universitarios;no;465;no;si;movil;30;28-jul-2021;3;-1;0;;no
472;32;admin.;casado;secundaria/superiores;no;1229;no;no;movil;485;11-oct-2021;1;182;1;exito;no
473;36;admin.;soltero;secundaria/superiores;no;686;si;no;movil;114;29-jul-2021;2;-1;0;;no
474;56;retired;casado;secundaria/superiores;no;74;si;no;;152;26-may-2021;2;-1;0;;no
475;39;admin.;casado;secundaria/superiores;no;140;no;no;movil;40;4-may-2021;5;-1;0;;no
476;30;student;soltero;universitarios;no;7529;no;no;movil;328;19-oct-2021;1;-1;0;;si
477;31;blue-collar;casado;secundaria/superiores;no;1716;si;no;movil;542;13-apr-2021;2;340;2;otro;no
478;40;admin.;casado;secundaria/superiores;no;-666;si;no;;107;27-may-2021;2;-1;0;;no
479;29;admin.;casado;secundaria/superiores;no;0;si;si;movil;376;4-feb-2021;2;229;3;otro;no
480;48;admin.;casado;secundaria/superiores;no;660;no;no;movil;318;18-feb-2021;1;561;2;exito;si
481;24;admin.;soltero;secundaria/superiores;no;770;si;no;;233;16-may-2021;1;-1;0;;no
482;36;unemployed;soltero;universitarios;no;1291;no;no;movil;195;30-apr-2021;1;86;1;exito;si
483;40;blue-collar;casado;secundaria/superiores;no;217;si;no;;195;6-may-2021;1;-1;0;;no
484;39;blue-collar;casado;priamaria;no;2366;si;no;movil;1007;16-apr-2021;3;325;4;sin_exito;no
485;41;management;casado;universitarios;no;2676;no;no;movil;210;28-aug-2021;4;-1;0;;no
486;29;admin.;soltero;secundaria/superiores;no;-133;no;no;movil;108;18-jul-2021;1;-1;0;;no
487;36;admin.;soltero;secundaria/superiores;no;281;no;no;movil;225;9-jul-2021;2;-1;0;;no
488;21;student;soltero;secundaria/superiores;no;2488;no;no;movil;258;30-jun-2021;6;169;3;exito;si
489;48;services;casado;priamaria;no;1496;si;no;fijo;284;29-jan-2021;2;258;2;sin_exito;no
490;32;admin.;casado;secundaria/superiores;no;552;si;no;movil;98;6-may-2021;2;-1;0;;no
491;39;blue-collar;casado;secundaria/superiores;no;276;no;no;movil;334;9-jun-2021;2;-1;0;;si
492;46;admin.;casado;secundaria/superiores;no;-363;si;si;;236;28-may-2021;1;-1;0;;no
493;49;blue-collar;casado;;no;51;si;no;;984;7-may-2021;1;-1;0;;no
494;33;admin.;casado;secundaria/superiores;no;1737;no;no;movil;228;14-aug-2021;2;106;2;sin_exito;no
495;42;technician;casado;universitarios;no;1189;no;no;;323;5-jun-2021;3;-1;0;;no
496;57;blue-collar;casado;secundaria/superiores;no;5270;si;no;fijo;101;17-nov-2021;1;-1;0;;no
497;26;student;soltero;secundaria/superiores;no;141;no;no;movil;128;22-jul-2021;1;-1;0;;no
498;46;technician;casado;secundaria/superiores;no;499;si;no;movil;37;31-jul-2021;10;-1;0;;no
499;56;blue-collar;casado;secundaria/superiores;no;2190;no;si;;270;12-jun-2021;1;-1;0;;no
500;26;services;soltero;secundaria/superiores;no;187;si;no;;341;9-may-2021;1;-1;0;;no
501;37;housemaid;soltero;secundaria/superiores;no;2042;si;no;;485;20-may-2021;1;-1;0;;no
502;28;admin.;casado;secundaria/superiores;no;1595;no;no;;1;9-sep-2021;1;254;4;exito;no
503;59;technician;casado;secundaria/superiores;no;116;no;no;movil;398;12-aug-2021;4;422;3;sin_exito;si
504;57;retired;casado;universitarios;no;0;no;no;movil;116;12-aug-2021;4;-1;0;;no
505;52;management;casado;;no;1708;no;no;;310;6-sep-2021;1;75;4;sin_exito;si
506;55;services;divorciado;secundaria/superiores;no;0;no;no;movil;262;27-sep-2021;6;193;4;exito;si
507;43;technician;casado;universitarios;no;3530;si;no;movil;470;17-jul-2021;1;-1;0;;no
508;44;entrepreneur;casado;universitarios;no;31;no;no;;467;9-jun-2021;1;-1;0;;no
509;34;blue-collar;casado;priamaria;no;1873;si;no;movil;192;2-feb-2021;1;-1;0;;no
